Year,Province,Age,Sex,MaritalStatus,Educations,JobType,JobAbsence,JobStatus,WorkHours,Tenure,HourlyEarn,Union,Frequency
2006,Ontario,35 to 39,Female,Single,D.PostSecondary,Mngmnt/Adm,NA,Full-time,40,19,20.29,Not member,864
2006,Ontario,45 to 49,Female,Separated,C.Grade11to13,Retail Tra,NA,Full-time,44,240,20,Not member,737
2006,Ontario,25 to 29,Female,Married,E.University,Health Car,NA,Full-time,37.5,103,24,Not member,966
2006,Ontario,15 to 19,Female,Single,B.Secondary,Mngmnt/Adm,Vacation,Full-time,30,5,9.5,Not member,877
2006,Ontario,65 to 69,Female,Single,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,777
2006,Ontario,15 to 19,Female,Single,A.EightYears,NA,NA,NA,NA,NA,NA,NA,735
2006,Ontario,15 to 19,Female,Single,B.Secondary,Accomm/Foo,NA,NA,NA,NA,NA,NA,778
2006,Ontario,65 to 69,Female,Married,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,712
2006,Ontario,30 to 34,Female,Married,D.PostSecondary,Retail Tra,NA,Part-time,18,203,16.45,Union memb,855
2006,Ontario,35 to 39,Female,Separated,D.PostSecondary,Accomm/Foo,NA,NA,NA,NA,NA,NA,809
2006,Ontario,70+,Female,Single,B.Secondary,NA,NA,NA,NA,NA,NA,NA,727
2006,Ontario,50 to 54,Female,Married,D.PostSecondary,Health Car,NA,Full-time,45,43,NA,NA,534
2006,Ontario,55 to 59,Female,Separated,E.University,NA,NA,NA,NA,NA,NA,NA,617
2006,Ontario,60 to 64,Female,Separated,B.Secondary,NA,NA,NA,NA,NA,NA,NA,632
2006,Ontario,40 to 44,Female,Married,E.University,NA,NA,NA,NA,NA,NA,NA,846
2006,Ontario,30 to 34,Female,Married,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,795
2006,Ontario,60 to 64,Female,Married,D.PostSecondary,Health Car,NA,Full-time,35,93,13.25,Union memb,807
2006,Ontario,50 to 54,Female,Separated,B.Secondary,NA,NA,NA,NA,NA,NA,NA,775
2006,Ontario,40 to 44,Female,Married,C.Grade11to13,Retail Tra,NA,Part-time,24,136,11,Not member,790
2006,Ontario,25 to 29,Female,Single,E.University,Health Car,NA,Full-time,40,43,28.63,Not member,839
2006,Ontario,35 to 39,Female,Married,D.PostSecondary,Health Car,NA,Full-time,35,45,32.42,Not member,848
2006,Ontario,70+,Female,Married,B.Secondary,NA,NA,NA,NA,NA,NA,NA,732
2006,Ontario,40 to 44,Female,Separated,C.Grade11to13,Info/Cultu,NA,Full-time,40,27,7.97,Not member,773
2006,Ontario,35 to 39,Female,Married,E.University,Finance/In,NA,Full-time,37.5,166,17.35,Not member,785
2006,Ontario,20 to 24,Female,Single,D.PostSecondary,Accomm/Foo,NA,Part-time,24,7,9,Not member,849
2006,Ontario,20 to 24,Female,Single,B.Secondary,Retail Tra,NA,Part-time,20,5,9,Not member,807
2006,Ontario,45 to 49,Female,Married,E.University,Educationa,NA,Full-time,40,31,21.63,Union memb,713
2006,Ontario,45 to 49,Female,Married,E.University,NA,NA,NA,NA,NA,NA,NA,741
2006,Ontario,45 to 49,Female,Separated,C.Grade11to13,Public Adm,NA,NA,NA,NA,NA,NA,569
2006,Ontario,70+,Female,Married,C.Grade11to13,Transport/,NA,Full-time,40,240,NA,NA,652
2006,Ontario,60 to 64,Female,Separated,E.University,Public Adm,NA,Full-time,45,166,34.19,Not member,886
2006,Ontario,25 to 29,Female,Married,E.University,NA,NA,NA,NA,NA,NA,NA,818
2006,Ontario,45 to 49,Female,Married,D.PostSecondary,Health Car,NA,Full-time,37.5,5,19,Not member,754
2006,Ontario,70+,Female,Single,A.EightYears,NA,NA,NA,NA,NA,NA,NA,727
2006,Ontario,55 to 59,Female,Married,E.University,Agricultur,NA,Full-time,45,240,NA,NA,595
2006,Ontario,15 to 19,Female,Single,B.Secondary,Retail Tra,Vacation,Part-time,15,16,7,Not member,837
2006,Ontario,30 to 34,Female,Single,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,695
2006,Ontario,15 to 19,Female,Single,B.Secondary,NA,NA,NA,NA,NA,NA,NA,752
2006,Ontario,60 to 64,Female,Married,E.University,NA,NA,NA,NA,NA,NA,NA,753
2006,Ontario,15 to 19,Female,Single,D.PostSecondary,Accomm/Foo,NA,NA,NA,NA,NA,NA,824
2006,Ontario,40 to 44,Female,Married,D.PostSecondary,Educationa,NA,NA,NA,NA,NA,NA,797
2006,Ontario,15 to 19,Female,Single,B.Secondary,Retail Tra,NA,NA,NA,NA,NA,NA,788
2006,Ontario,30 to 34,Female,Single,D.PostSecondary,Prof/Scien,NA,Full-time,38,95,13.4,Not member,763
2006,Ontario,65 to 69,Female,Single,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,676
2006,Ontario,40 to 44,Female,Single,E.University,Finance/In,NA,Part-time,20,11,NA,NA,821
2006,Ontario,70+,Female,Single,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,752
2006,Ontario,20 to 24,Female,Single,C.Grade11to13,Accomm/Foo,NA,Part-time,20,14,10,Not member,811
2006,Ontario,70+,Female,Married,A.EightYears,NA,NA,NA,NA,NA,NA,NA,775
2006,Ontario,30 to 34,Female,Married,E.University,NA,NA,NA,NA,NA,NA,NA,745
2006,Ontario,60 to 64,Female,Separated,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,629
2006,Ontario,70+,Female,Single,E.University,NA,NA,NA,NA,NA,NA,NA,752
2006,Ontario,65 to 69,Female,Separated,D.PostSecondary,Other Serv,NA,Part-time,9,205,10,Not member,722
2006,Ontario,50 to 54,Female,Married,D.PostSecondary,Prof/Scien,NA,Full-time,40,102,26.92,Not member,717
2006,Ontario,20 to 24,Female,Single,E.University,Finance/In,NA,Full-time,37.5,47,25.64,Not member,819
2006,Ontario,25 to 29,Female,Single,D.PostSecondary,Mngmnt/Adm,NA,Full-time,40,6,10,Not member,869
2006,Ontario,25 to 29,Female,Married,C.Grade11to13,Other Serv,NA,Part-time,20,13,9.38,Not member,885
2006,Ontario,60 to 64,Female,Single,C.Grade11to13,Prof/Scien,NA,NA,NA,NA,NA,NA,658
2006,Ontario,20 to 24,Female,Married,C.Grade11to13,Mngmnt/Adm,NA,Full-time,40,20,13,Not member,1089
2006,Ontario,50 to 54,Female,Married,C.Grade11to13,Info/Cultu,NA,Part-time,10,180,NA,NA,626
2006,Ontario,30 to 34,Female,Single,C.Grade11to13,Public Adm,NA,Full-time,40,215,26.44,Union memb,808
2006,Ontario,20 to 24,Female,Married,C.Grade11to13,Retail Tra,NA,NA,NA,NA,NA,NA,1010
2006,Ontario,20 to 24,Female,Single,D.PostSecondary,Retail Tra,NA,Part-time,4,7,8,Not member,879
2006,Ontario,35 to 39,Female,Single,D.PostSecondary,Health Car,NA,Full-time,30,65,12.24,Not member,696
2006,Ontario,60 to 64,Female,Married,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,695
2006,Ontario,45 to 49,Female,Married,E.University,Educationa,NA,Full-time,40,31,24.52,Union memb,629
2006,Ontario,65 to 69,Female,Single,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,720
2006,Ontario,40 to 44,Female,Married,E.University,Public Adm,NA,Full-time,40,34,24.04,Union memb,740
2006,Ontario,45 to 49,Female,Married,D.PostSecondary,Retail Tra,NA,Part-time,20,5,7.45,Not member,705
2006,Ontario,20 to 24,Female,Single,D.PostSecondary,Retail Tra,NA,Full-time,32,6,9.5,Not member,930
2006,Ontario,25 to 29,Female,Married,E.University,Health Car,FamilyResponsibility,Full-time,35,41,19.2,Not member,996
2006,Ontario,35 to 39,Female,Married,E.University,Prof/Scien,NA,Full-time,37.5,60,10,Not member,784
2006,Ontario,30 to 34,Female,Married,B.Secondary,NA,NA,NA,NA,NA,NA,NA,844
2006,Ontario,40 to 44,Female,Married,B.Secondary,NA,NA,NA,NA,NA,NA,NA,851
2006,Ontario,25 to 29,Female,Married,C.Grade11to13,Wholesale,NA,Full-time,30,43,NA,NA,533
2006,Ontario,40 to 44,Female,Married,C.Grade11to13,Retail Tra,NA,Part-time,25,27,8.75,Union memb,869
2006,Ontario,70+,Female,Married,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,729
2006,Ontario,55 to 59,Female,Married,C.Grade11to13,Constructi,NA,Part-time,15,115,14.67,Not member,712
2006,Ontario,60 to 64,Female,Separated,D.PostSecondary,Finance/In,NA,Full-time,37.5,205,18,Not member,772
2006,Ontario,30 to 34,Female,Married,D.PostSecondary,Other Serv,NA,Full-time,40,4,13,Not member,809
2006,Ontario,35 to 39,Female,Married,E.University,Health Car,NA,Full-time,40,5,23,Not member,879
2006,Ontario,70+,Female,Married,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,657
2006,Ontario,30 to 34,Female,Married,C.Grade11to13,Retail Tra,NA,Part-time,20,58,8.75,Union memb,823
2006,Ontario,20 to 24,Female,Single,B.Secondary,NA,NA,NA,NA,NA,NA,NA,821
2006,Ontario,70+,Female,Single,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,722
2006,Ontario,70+,Female,Single,A.EightYears,NA,NA,NA,NA,NA,NA,NA,947
2006,Ontario,40 to 44,Female,Married,C.Grade11to13,Manufact n,NA,NA,NA,NA,NA,NA,745
2006,Ontario,45 to 49,Female,Married,A.EightYears,Mngmnt/Adm,NA,Part-time,25,240,11.25,Union memb,964
2006,Ontario,15 to 19,Female,Single,C.Grade11to13,Retail Tra,NA,Full-time,30,1,8,Not member,770
2006,Ontario,20 to 24,Female,Single,D.PostSecondary,Other Serv,NA,Full-time,37.5,5,15.38,Not member,940
2006,Ontario,50 to 54,Female,Married,D.PostSecondary,Manufactur,NA,Full-time,40,79,18.99,Not member,847
2006,Ontario,35 to 39,Female,Married,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,540
2006,Ontario,15 to 19,Female,Single,A.EightYears,NA,NA,NA,NA,NA,NA,NA,819
2006,Ontario,40 to 44,Female,Married,C.Grade11to13,Manufactur,FamilyResponsibility,Full-time,40,84,18.01,Not member,576
2006,Ontario,15 to 19,Female,Single,C.Grade11to13,Mngmnt/Adm,NA,NA,NA,NA,NA,NA,836
2006,Ontario,30 to 34,Female,Married,E.University,Info/Cultu,NA,Full-time,40,99,34.62,Not member,873
2006,Ontario,60 to 64,Female,Married,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,522
2006,Ontario,70+,Female,Married,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,737
2006,Ontario,35 to 39,Female,Single,D.PostSecondary,Mngmnt/Adm,NA,Part-time,4,87,NA,NA,678
2006,Ontario,30 to 34,Female,Single,E.University,NA,NA,NA,NA,NA,NA,NA,722
2006,Ontario,70+,Female,Single,A.EightYears,NA,NA,NA,NA,NA,NA,NA,886
2006,Ontario,25 to 29,Female,Single,D.PostSecondary,Other Serv,NA,Full-time,37.5,39,20.51,Not member,933
2006,Ontario,25 to 29,Female,Married,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,870
2006,Ontario,25 to 29,Female,Single,D.PostSecondary,Other Serv,NA,Full-time,37.5,73,23.08,Not member,978
2006,Ontario,15 to 19,Female,Single,B.Secondary,NA,NA,NA,NA,NA,NA,NA,741
2006,Ontario,55 to 59,Female,Married,B.Secondary,NA,NA,NA,NA,NA,NA,NA,831
2006,Ontario,50 to 54,Female,Married,C.Grade11to13,Manufactur,NA,Full-time,40,22,11,Not member,771
2006,Ontario,50 to 54,Female,Married,A.EightYears,NA,NA,NA,NA,NA,NA,NA,708
2006,Ontario,65 to 69,Female,Married,A.EightYears,NA,NA,NA,NA,NA,NA,NA,720
2006,Ontario,25 to 29,Female,Single,D.PostSecondary,Retail Tra,NA,Full-time,37.5,21,8,Not member,814
2006,Ontario,30 to 34,Female,Married,C.Grade11to13,Accomm/Foo,NA,Full-time,40,34,8.25,Not member,761
2006,Ontario,70+,Female,Married,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,782
2006,Ontario,35 to 39,Female,Married,E.University,Educationa,Vacation,Full-time,40,43,38.46,Union memb,874
2006,Ontario,65 to 69,Female,Married,E.University,Retail Tra,NA,NA,NA,NA,NA,NA,692
2006,Ontario,50 to 54,Female,Married,D.PostSecondary,Constructi,NA,Full-time,33,230,NA,NA,842
2006,Ontario,20 to 24,Female,Single,D.PostSecondary,Wholesale,NA,Part-time,11,35,15,Not member,901
2006,Ontario,45 to 49,Female,Married,E.University,Health Car,NA,Full-time,35,116,21.04,Union memb,736
2006,Ontario,40 to 44,Female,Married,E.University,Finance/In,NA,Full-time,40,143,7.75,Not member,802
2006,Ontario,30 to 34,Female,Married,E.University,Constructi,NA,Full-time,35,26,16.48,Not member,839
2006,Ontario,40 to 44,Female,Married,E.University,Public Adm,NA,Full-time,37.5,42,21,Union memb,849
2006,Ontario,30 to 34,Female,Married,E.University,Educationa,NA,Full-time,40,31,24.23,Union memb,506
2006,Ontario,40 to 44,Female,Married,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,741
2006,Ontario,30 to 34,Female,Married,E.University,Prof/Scien,NA,Full-time,40,65,39.42,Not member,872
2006,Ontario,20 to 24,Female,Single,E.University,Health Car,NA,Part-time,16,12,24.04,Union memb,772
2006,Ontario,15 to 19,Female,Single,B.Secondary,NA,NA,NA,NA,NA,NA,NA,800
2006,Ontario,40 to 44,Female,Married,E.University,Prof/Scien,NA,Full-time,40,43,28.85,Not member,886
2006,Ontario,55 to 59,Female,Married,D.PostSecondary,Prof/Scien,NA,NA,NA,NA,NA,NA,767
2006,Ontario,70+,Female,Married,E.University,NA,NA,NA,NA,NA,NA,NA,752
2006,Ontario,25 to 29,Female,Married,E.University,NA,NA,NA,NA,NA,NA,NA,905
2006,Ontario,70+,Female,Single,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,720
2006,Ontario,55 to 59,Female,Married,C.Grade11to13,Educationa,NA,Full-time,35,240,21.98,Union memb,798
2006,Ontario,70+,Female,Married,A.EightYears,NA,NA,NA,NA,NA,NA,NA,772
2006,Ontario,30 to 34,Female,Single,E.University,Other Serv,NA,Full-time,42.5,20,11.5,Not member,804
2006,Ontario,30 to 34,Female,Married,E.University,Prof/Scien,NA,Part-time,20,35,NA,NA,884
2006,Ontario,55 to 59,Female,Married,D.PostSecondary,Mngmnt/Adm,NA,Full-time,44,98,14,Not member,724
2006,Ontario,70+,Female,Married,A.EightYears,NA,NA,NA,NA,NA,NA,NA,843
2006,Ontario,20 to 24,Female,Single,D.PostSecondary,Accomm/Foo,NA,Full-time,40,6,7.45,Not member,835
2006,Ontario,70+,Female,Single,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,802
2006,Ontario,45 to 49,Female,Married,C.Grade11to13,Info/Cultu,NA,Full-time,30,63,15,Not member,813
2006,Ontario,70+,Female,Separated,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,722
2006,Ontario,70+,Female,Separated,A.EightYears,NA,NA,NA,NA,NA,NA,NA,890
2006,Ontario,20 to 24,Female,Separated,D.PostSecondary,Retail Tra,NA,Full-time,30,6,7.9,Not member,777
2006,Ontario,30 to 34,Female,Married,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,874
2006,Ontario,55 to 59,Female,Married,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,729
2006,Ontario,15 to 19,Female,Single,B.Secondary,NA,NA,NA,NA,NA,NA,NA,683
2006,Ontario,70+,Female,Married,A.EightYears,NA,NA,NA,NA,NA,NA,NA,847
2006,Ontario,20 to 24,Female,Single,B.Secondary,Retail Tra,NA,Part-time,25,5,8.25,Not member,802
2006,Ontario,35 to 39,Female,Married,E.University,Health Car,NA,Full-time,40,42,16,Not member,905
2006,Ontario,15 to 19,Female,Single,B.Secondary,Retail Tra,NA,NA,NA,NA,NA,NA,759
2006,Ontario,35 to 39,Female,Married,E.University,Prof/Scien,Vacation,Part-time,20,66,NA,NA,809
2006,Ontario,65 to 69,Female,Separated,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,747
2006,Ontario,40 to 44,Female,Single,D.PostSecondary,Educationa,NA,Full-time,40,175,37.98,Union memb,836
2006,Ontario,70+,Female,Single,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,752
2006,Ontario,30 to 34,Female,Married,E.University,Public Adm,NA,Full-time,37.5,24,48.21,Not member,531
2006,Ontario,25 to 29,Female,Single,D.PostSecondary,Manufact n,NA,Full-time,40,80,13.85,Not member,770
2006,Ontario,20 to 24,Female,Single,D.PostSecondary,Mngmnt/Adm,NA,Full-time,43,12,11.18,Not member,869
2006,Ontario,40 to 44,Female,Married,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,909
2006,Ontario,50 to 54,Female,Married,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,769
2006,Ontario,60 to 64,Female,Married,A.EightYears,NA,NA,NA,NA,NA,NA,NA,599
2006,Ontario,30 to 34,Female,Married,C.Grade11to13,Transport/,NA,Full-time,40,7,19.23,Not member,927
2006,Ontario,45 to 49,Female,Single,D.PostSecondary,Info/Cultu,NA,Full-time,35,69,18.13,Not member,644
2006,Ontario,70+,Female,Married,A.EightYears,NA,NA,NA,NA,NA,NA,NA,761
2006,Ontario,15 to 19,Female,Single,C.Grade11to13,Prof/Scien,NA,NA,NA,NA,NA,NA,786
2006,Ontario,15 to 19,Female,Single,B.Secondary,Retail Tra,NA,NA,NA,NA,NA,NA,955
2006,Ontario,50 to 54,Female,Married,E.University,Health Car,NA,Part-time,28,8,44.64,Not member,994
2006,Ontario,20 to 24,Female,Married,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,838
2006,Ontario,30 to 34,Female,Single,D.PostSecondary,Health Car,NA,Full-time,35,46,19,Union memb,773
2006,Ontario,60 to 64,Female,Separated,D.PostSecondary,Other Serv,NA,Full-time,30,195,NA,NA,734
2006,Ontario,40 to 44,Female,Married,D.PostSecondary,Finance/In,NA,Full-time,37.3,46,16.57,Not member,777
2006,Ontario,60 to 64,Female,Single,E.University,Educationa,Vacation,Full-time,40,55,15.38,Not member,739
2006,Ontario,45 to 49,Male,Married,D.PostSecondary,Manufactur,NA,Full-time,40,224,89.74,Not member,512
2006,Ontario,20 to 24,Male,Single,E.University,Retail Tra,NA,Full-time,37.5,10,5.38,Not member,967
2006,Ontario,65 to 69,Male,Married,B.Secondary,Constructi,NA,NA,NA,NA,NA,NA,882
2006,Ontario,45 to 49,Male,Married,D.PostSecondary,Manufactur,OwnIllness,Full-time,40,184,38,Union memb,799
2006,Ontario,70+,Male,Married,D.PostSecondary,Public Adm,NA,NA,NA,NA,NA,NA,576
2006,Ontario,50 to 54,Male,Separated,D.PostSecondary,Manufactur,NA,Full-time,40,102,11.89,Union memb,592
2006,Ontario,35 to 39,Male,Married,D.PostSecondary,Other Serv,NA,Full-time,40,90,NA,NA,826
2006,Ontario,35 to 39,Male,Married,D.PostSecondary,Manufactur,NA,Full-time,40,69,11.9,Union memb,870
2006,Ontario,55 to 59,Male,Married,D.PostSecondary,Other Serv,NA,Full-time,35,139,6,Not member,856
2006,Ontario,45 to 49,Male,Married,C.Grade11to13,Wholesale,NA,Full-time,40,68,17,Not member,826
2006,Ontario,40 to 44,Male,Married,E.University,Manufactur,NA,Full-time,37,30,18,Not member,853
2006,Ontario,15 to 19,Male,Single,C.Grade11to13,Retail Tra,NA,Part-time,10,31,8,Not member,860
2006,Ontario,15 to 19,Male,Single,C.Grade11to13,Retail Tra,NA,Part-time,16,16,7.5,Not member,835
2006,Ontario,70+,Male,Married,E.University,NA,NA,NA,NA,NA,NA,NA,733
2006,Ontario,35 to 39,Male,Separated,B.Secondary,Info/Cultu,NA,Full-time,45,54,10.56,Not member,939
2006,Ontario,40 to 44,Male,Single,D.PostSecondary,Constructi,NA,Full-time,50,240,NA,NA,996
2006,Ontario,60 to 64,Male,Married,A.EightYears,NA,NA,NA,NA,NA,NA,NA,686
2006,Ontario,50 to 54,Male,Married,A.EightYears,Constructi,NA,Full-time,40,12,29.8,Union memb,869
2006,Ontario,65 to 69,Male,Married,A.EightYears,NA,NA,NA,NA,NA,NA,NA,765
2006,Ontario,50 to 54,Male,Married,C.Grade11to13,Manufact n,NA,Full-time,42,166,23,Union memb,717
2006,Ontario,60 to 64,Male,Separated,E.University,Manufactur,NA,Full-time,40,5,11,Not member,804
2006,Ontario,30 to 34,Male,Married,E.University,Transport/,NA,Full-time,42,27,NA,NA,995
2006,Ontario,20 to 24,Male,Single,C.Grade11to13,Transport/,NA,Full-time,40,51,13.15,Not member,777
2006,Ontario,70+,Male,Married,B.Secondary,NA,NA,NA,NA,NA,NA,NA,783
2006,Ontario,20 to 24,Male,Single,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,935
2006,Ontario,70+,Male,Married,A.EightYears,NA,NA,NA,NA,NA,NA,NA,761
2006,Ontario,70+,Male,Single,E.University,NA,NA,NA,NA,NA,NA,NA,738
2006,Ontario,35 to 39,Male,Married,E.University,Mngmnt/Adm,NA,NA,NA,NA,NA,NA,809
2006,Ontario,30 to 34,Male,Married,E.University,Manufactur,NA,Full-time,37.5,72,43.08,Not member,941
2006,Ontario,35 to 39,Male,Single,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,522
2006,Ontario,70+,Male,Single,E.University,NA,NA,NA,NA,NA,NA,NA,770
2006,Ontario,70+,Male,Married,E.University,Mngmnt/Adm,NA,Full-time,30,16,9,Union memb,786
2006,Ontario,40 to 44,Male,Married,E.University,Manufactur,NA,Full-time,42.5,131,40.72,Not member,836
2006,Ontario,20 to 24,Male,Single,D.PostSecondary,Utilities,NA,Full-time,40,11,20.19,Not member,929
2006,Ontario,45 to 49,Male,Married,D.PostSecondary,Constructi,NA,Full-time,50,157,NA,NA,796
2006,Ontario,50 to 54,Male,Married,C.Grade11to13,Manufact n,NA,Full-time,99,240,NA,NA,722
2006,Ontario,45 to 49,Male,Married,E.University,NA,NA,NA,NA,NA,NA,NA,597
2006,Ontario,55 to 59,Male,Married,D.PostSecondary,Finance/In,NA,Full-time,60,240,NA,NA,881
2006,Ontario,25 to 29,Male,Single,D.PostSecondary,Wholesale,NA,Full-time,50,43,NA,NA,888
2006,Ontario,40 to 44,Male,Separated,C.Grade11to13,Constructi,NA,Full-time,40,143,24.17,Union memb,675
2006,Ontario,20 to 24,Male,Single,B.Secondary,NA,NA,NA,NA,NA,NA,NA,853
2006,Ontario,50 to 54,Male,Married,D.PostSecondary,Constructi,NA,Full-time,47,240,NA,NA,866
2006,Ontario,40 to 44,Male,Married,E.University,Health Car,NA,Part-time,20,101,NA,NA,794
2006,Ontario,55 to 59,Male,Married,D.PostSecondary,Wholesale,NA,Full-time,30,94,NA,NA,734
2006,Ontario,15 to 19,Male,Single,E.University,Educationa,NA,NA,NA,NA,NA,NA,807
2006,Ontario,30 to 34,Male,Married,D.PostSecondary,Finance/In,NA,NA,NA,NA,NA,NA,797
2006,Ontario,20 to 24,Male,Single,E.University,Public Adm,NA,NA,NA,NA,NA,NA,913
2006,Ontario,35 to 39,Male,Married,C.Grade11to13,Transport/,NA,Full-time,55,22,18.5,Not member,804
2006,Ontario,30 to 34,Male,Married,C.Grade11to13,Info/Cultu,NA,NA,NA,NA,NA,NA,1006
2006,Ontario,50 to 54,Male,Married,B.Secondary,Manufactur,NA,Full-time,40,240,32.18,Union memb,544
2006,Ontario,45 to 49,Male,Married,E.University,Finance/In,NA,Full-time,50,134,NA,NA,737
2006,Ontario,30 to 34,Male,Married,D.PostSecondary,Mngmnt/Adm,NA,Full-time,44,19,13.5,Not member,844
2006,Ontario,60 to 64,Male,Single,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,866
2006,Ontario,60 to 64,Male,Married,B.Secondary,Retail Tra,NA,Part-time,22,31,12.47,Not member,861
2006,Ontario,35 to 39,Male,Married,C.Grade11to13,Manufactur,NA,Full-time,50,3,18.46,Not member,753
2006,Ontario,40 to 44,Male,Married,D.PostSecondary,Manufactur,NA,Full-time,40,13,15,Not member,820
2006,Ontario,70+,Male,Married,E.University,NA,NA,NA,NA,NA,NA,NA,731
2006,Ontario,45 to 49,Male,Separated,E.University,Finance/In,NA,Full-time,40,34,10.63,Not member,867
2006,Ontario,45 to 49,Male,Married,D.PostSecondary,Constructi,NA,Full-time,30,240,NA,NA,764
2006,Ontario,25 to 29,Male,Married,B.Secondary,Constructi,NA,Full-time,45,157,34,Union memb,529
2006,Ontario,25 to 29,Male,Single,E.University,Accomm/Foo,NA,Full-time,32,5,15,Not member,507
2006,Ontario,15 to 19,Male,Single,B.Secondary,Manufactur,NA,NA,NA,NA,NA,NA,755
2006,Ontario,25 to 29,Male,Single,E.University,Prof/Scien,NA,Full-time,40,6,24.04,Not member,958
2006,Ontario,35 to 39,Male,Married,B.Secondary,Constructi,NA,Full-time,40,41,NA,NA,873
2006,Ontario,30 to 34,Male,Married,D.PostSecondary,Info/Cultu,FamilyResponsibility,Full-time,35,58,24.73,Not member,887
2006,Ontario,45 to 49,Male,Separated,C.Grade11to13,NA,NA,NA,NA,NA,NA,NA,890
2006,Ontario,70+,Male,Married,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,731
2006,Ontario,70+,Male,Married,D.PostSecondary,NA,NA,NA,NA,NA,NA,NA,844
2006,Ontario,25 to 29,Male,Married,C.Grade11to13,Wholesale,NA,Full-time,30,122,23.08,Not member,504
